Source,Target,Type,Id,Label,timeset,Weight,mmnt-edgetype
T1041,T1598,Undirected,18367,technique-technique,,1,technique<--->technique
T1041,T1598.003,Undirected,18368,technique-technique,,3,technique<--->technique
T1041,T1566.001,Undirected,18369,technique-technique,,12,technique<--->technique
T1041,T1566.002,Undirected,18370,technique-technique,,11,technique<--->technique
T1041,T1566.003,Undirected,18371,technique-technique,,1,technique<--->technique
T1041,T1542.003,Undirected,18372,technique-technique,,1,technique<--->technique
T1041,T1057,Undirected,18373,technique-technique,,11,technique<--->technique
T1041,T1055,Undirected,18374,technique-technique,,3,technique<--->technique
T1041,T1055.001,Undirected,18375,technique-technique,,3,technique<--->technique
T1041,T1055.012,Undirected,18376,technique-technique,,1,technique<--->technique
T1041,T1572,Undirected,18377,technique-technique,,2,technique<--->technique
T1041,T1090,Undirected,18378,technique-technique,,2,technique<--->technique
T1041,T1090.002,Undirected,18379,technique-technique,,5,technique<--->technique
T1041,T1090.001,Undirected,18380,technique-technique,,4,technique<--->technique
T1041,T1090.003,Undirected,18381,technique-technique,,2,technique<--->technique
T1041,T1012,Undirected,18382,technique-technique,,8,technique<--->technique
T1041,T1620,Undirected,18383,technique-technique,,1,technique<--->technique
T1041,T1219,Undirected,18384,technique-technique,,3,technique<--->technique
T1041,T1021.001,Undirected,18385,technique-technique,,7,technique<--->technique
T1041,T1021.002,Undirected,18386,technique-technique,,9,technique<--->technique
T1041,T1021.004,Undirected,18387,technique-technique,,3,technique<--->technique
T1041,T1021.005,Undirected,18388,technique-technique,,1,technique<--->technique
T1041,T1021.006,Undirected,18389,technique-technique,,2,technique<--->technique
T1041,T1018,Undirected,18390,technique-technique,,9,technique<--->technique
T1041,T1053.005,Undirected,18391,technique-technique,,15,technique<--->technique
T1041,T1029,Undirected,18392,technique-technique,,1,technique<--->technique
T1041,T1113,Undirected,18393,technique-technique,,3,technique<--->technique
T1041,T1593,Undirected,18394,technique-technique,,1,technique<--->technique
T1041,T1593.002,Undirected,18395,technique-technique,,1,technique<--->technique
T1041,T1593.001,Undirected,18396,technique-technique,,2,technique<--->technique
T1041,T1594,Undirected,18397,technique-technique,,2,technique<--->technique
T1041,T1505.001,Undirected,18398,technique-technique,,1,technique<--->technique
T1041,T1505.003,Undirected,18399,technique-technique,,7,technique<--->technique
T1041,T1489,Undirected,18400,technique-technique,,2,technique<--->technique
T1041,T1072,Undirected,18401,technique-technique,,1,technique<--->technique
T1041,T1518,Undirected,18402,technique-technique,,2,technique<--->technique
T1041,T1518.001,Undirected,18403,technique-technique,,5,technique<--->technique
T1041,T1608.004,Undirected,18404,technique-technique,,1,technique<--->technique
T1041,T1608.001,Undirected,18405,technique-technique,,4,technique<--->technique
T1041,T1608.002,Undirected,18406,technique-technique,,1,technique<--->technique
T1041,T1558.001,Undirected,18407,technique-technique,,1,technique<--->technique
T1041,T1558.003,Undirected,18408,technique-technique,,2,technique<--->technique
T1041,T1553.002,Undirected,18409,technique-technique,,5,technique<--->technique
T1041,T1553.006,Undirected,18410,technique-technique,,1,technique<--->technique
T1041,T1195.002,Undirected,18411,technique-technique,,1,technique<--->technique
T1041,T1218,Undirected,18412,technique-technique,,1,technique<--->technique
T1041,T1218.003,Undirected,18413,technique-technique,,1,technique<--->technique
T1041,T1218.005,Undirected,18414,technique-technique,,6,technique<--->technique
T1041,T1218.007,Undirected,18415,technique-technique,,1,technique<--->technique
T1041,T1218.010,Undirected,18416,technique-technique,,4,technique<--->technique
T1041,T1218.011,Undirected,18417,technique-technique,,7,technique<--->technique
T1041,T1082,Undirected,18418,technique-technique,,16,technique<--->technique
T1041,T1614.001,Undirected,18419,technique-technique,,2,technique<--->technique
T1041,T1016,Undirected,18420,technique-technique,,15,technique<--->technique
T1041,T1016.001,Undirected,18421,technique-technique,,1,technique<--->technique
T1041,T1049,Undirected,18422,technique-technique,,9,technique<--->technique
T1041,T1033,Undirected,18423,technique-technique,,15,technique<--->technique
T1041,T1216.001,Undirected,18424,technique-technique,,1,technique<--->technique
T1041,T1007,Undirected,18425,technique-technique,,4,technique<--->technique
T1041,T1569.002,Undirected,18426,technique-technique,,6,technique<--->technique
T1041,T1529,Undirected,18427,technique-technique,,1,technique<--->technique
T1041,T1124,Undirected,18428,technique-technique,,5,technique<--->technique
T1041,T1080,Undirected,18429,technique-technique,,1,technique<--->technique
T1041,T1221,Undirected,18430,technique-technique,,4,technique<--->technique
T1041,T1127.001,Undirected,18431,technique-technique,,1,technique<--->technique
T1041,T1199,Undirected,18432,technique-technique,,1,technique<--->technique
T1041,T1552.001,Undirected,18433,technique-technique,,3,technique<--->technique
T1041,T1552.002,Undirected,18434,technique-technique,,1,technique<--->technique
T1041,T1552.004,Undirected,18435,technique-technique,,1,technique<--->technique
T1041,T1550.002,Undirected,18436,technique-technique,,4,technique<--->technique
T1041,T1550.003,Undirected,18437,technique-technique,,1,technique<--->technique
T1041,T1204.002,Undirected,18438,technique-technique,,12,technique<--->technique
T1041,T1204.001,Undirected,18439,technique-technique,,11,technique<--->technique
T1041,T1078,Undirected,18440,technique-technique,,9,technique<--->technique
T1041,T1078.004,Undirected,18441,technique-technique,,1,technique<--->technique
T1041,T1078.002,Undirected,18442,technique-technique,,5,technique<--->technique
T1041,T1078.003,Undirected,18443,technique-technique,,3,technique<--->technique
T1041,T1497.001,Undirected,18444,technique-technique,,2,technique<--->technique
T1041,T1102,Undirected,18445,technique-technique,,2,technique<--->technique
T1041,T1102.002,Undirected,18446,technique-technique,,6,technique<--->technique
T1041,T1102.003,Undirected,18447,technique-technique,,1,technique<--->technique
T1041,T1047,Undirected,18448,technique-technique,,12,technique<--->technique
T1041,T1220,Undirected,18449,technique-technique,,2,technique<--->technique
T1052.001,T1203,Undirected,18450,technique-technique,,2,technique<--->technique
T1052.001,T1083,Undirected,18451,technique-technique,,2,technique<--->technique
T1052.001,T1564.001,Undirected,18452,technique-technique,,2,technique<--->technique
T1052.001,T1574.002,Undirected,18453,technique-technique,,2,technique<--->technique
T1052.001,T1070.004,Undirected,18454,technique-technique,,2,technique<--->technique
T1052.001,T1105,Undirected,18455,technique-technique,,2,technique<--->technique
T1052.001,T1036.007,Undirected,18456,technique-technique,,1,technique<--->technique
T1052.001,T1036.005,Undirected,18457,technique-technique,,2,technique<--->technique
T1052.001,T1106,Undirected,18458,technique-technique,,1,technique<--->technique
T1052.001,T1046,Undirected,18459,technique-technique,,1,technique<--->technique
T1052.001,T1135,Undirected,18460,technique-technique,,1,technique<--->technique
T1052.001,T1003.003,Undirected,18461,technique-technique,,1,technique<--->technique
T1052.001,T1027,Undirected,18462,technique-technique,,2,technique<--->technique
T1052.001,T1027.001,Undirected,18463,technique-technique,,1,technique<--->technique
T1052.001,T1027.003,Undirected,18464,technique-technique,,1,technique<--->technique
T1052.001,T1566.001,Undirected,18465,technique-technique,,2,technique<--->technique
T1052.001,T1566.002,Undirected,18466,technique-technique,,1,technique<--->technique
T1052.001,T1057,Undirected,18467,technique-technique,,2,technique<--->technique
T1052.001,T1055.001,Undirected,18468,technique-technique,,1,technique<--->technique
T1052.001,T1219,Undirected,18469,technique-technique,,1,technique<--->technique
T1052.001,T1091,Undirected,18470,technique-technique,,2,technique<--->technique
T1052.001,T1053.005,Undirected,18471,technique-technique,,1,technique<--->technique
T1052.001,T1505.003,Undirected,18472,technique-technique,,1,technique<--->technique
T1052.001,T1518,Undirected,18473,technique-technique,,2,technique<--->technique
T1052.001,T1518.001,Undirected,18474,technique-technique,,1,technique<--->technique
T1052.001,T1608,Undirected,18475,technique-technique,,1,technique<--->technique
T1052.001,T1608.001,Undirected,18476,technique-technique,,1,technique<--->technique
T1052.001,T1218.004,Undirected,18477,technique-technique,,1,technique<--->technique
T1052.001,T1218.005,Undirected,18478,technique-technique,,1,technique<--->technique
T1052.001,T1082,Undirected,18479,technique-technique,,2,technique<--->technique
T1052.001,T1016,Undirected,18480,technique-technique,,2,technique<--->technique
T1052.001,T1049,Undirected,18481,technique-technique,,2,technique<--->technique
T1052.001,T1033,Undirected,18482,technique-technique,,1,technique<--->technique
T1052.001,T1221,Undirected,18483,technique-technique,,1,technique<--->technique
T1052.001,T1204.002,Undirected,18484,technique-technique,,2,technique<--->technique
T1052.001,T1204.001,Undirected,18485,technique-technique,,1,technique<--->technique
T1052.001,T1078.003,Undirected,18486,technique-technique,,1,technique<--->technique
T1052.001,T1102,Undirected,18487,technique-technique,,1,technique<--->technique
T1052.001,T1047,Undirected,18488,technique-technique,,1,technique<--->technique
T1567,T1190,Undirected,18489,technique-technique,,1,technique<--->technique
T1567,T1203,Undirected,18490,technique-technique,,1,technique<--->technique
T1567,T1211,Undirected,18491,technique-technique,,1,technique<--->technique
T1567,T1068,Undirected,18492,technique-technique,,1,technique<--->technique
T1567,T1210,Undirected,18493,technique-technique,,1,technique<--->technique
T1567,T1133,Undirected,18494,technique-technique,,1,technique<--->technique
T1567,T1083,Undirected,18495,technique-technique,,1,technique<--->technique
T1567,T1589.001,Undirected,18496,technique-technique,,1,technique<--->technique
T1567,T1564.001,Undirected,18497,technique-technique,,1,technique<--->technique
T1567,T1564.003,Undirected,18498,technique-technique,,1,technique<--->technique
T1567,T1070.001,Undirected,18499,technique-technique,,1,technique<--->technique
T1567,T1070.004,Undirected,18500,technique-technique,,1,technique<--->technique
T1567,T1070.006,Undirected,18501,technique-technique,,1,technique<--->technique
T1567,T1105,Undirected,18502,technique-technique,,1,technique<--->technique
T1567,T1056.001,Undirected,18503,technique-technique,,1,technique<--->technique
T1567,T1559.002,Undirected,18504,technique-technique,,1,technique<--->technique
T1567,T1036,Undirected,18505,technique-technique,,1,technique<--->technique
T1567,T1036.005,Undirected,18506,technique-technique,,1,technique<--->technique
T1567,T1498,Undirected,18507,technique-technique,,1,technique<--->technique
T1567,T1040,Undirected,18508,technique-technique,,1,technique<--->technique
T1567,T1003,Undirected,18509,technique-technique,,1,technique<--->technique
T1567,T1003.001,Undirected,18510,technique-technique,,1,technique<--->technique
T1567,T1003.003,Undirected,18511,technique-technique,,1,technique<--->technique
T1567,T1027,Undirected,18512,technique-technique,,1,technique<--->technique
T1567,T1588.002,Undirected,18513,technique-technique,,1,technique<--->technique
T1567,T1137.002,Undirected,18514,technique-technique,,1,technique<--->technique
T1567,T1120,Undirected,18515,technique-technique,,1,technique<--->technique
T1567,T1598,Undirected,18516,technique-technique,,1,technique<--->technique
T1567,T1598.003,Undirected,18517,technique-technique,,1,technique<--->technique
T1567,T1566.001,Undirected,18518,technique-technique,,1,technique<--->technique
T1567,T1566.002,Undirected,18519,technique-technique,,1,technique<--->technique
T1567,T1542.003,Undirected,18520,technique-technique,,1,technique<--->technique
T1567,T1057,Undirected,18521,technique-technique,,1,technique<--->technique
T1567,T1090.002,Undirected,18522,technique-technique,,1,technique<--->technique
T1567,T1090.003,Undirected,18523,technique-technique,,1,technique<--->technique
T1567,T1021.002,Undirected,18524,technique-technique,,1,technique<--->technique
T1567,T1091,Undirected,18525,technique-technique,,1,technique<--->technique
T1567,T1014,Undirected,18526,technique-technique,,1,technique<--->technique
T1567,T1113,Undirected,18527,technique-technique,,1,technique<--->technique
T1567,T1505.003,Undirected,18528,technique-technique,,1,technique<--->technique
T1567,T1528,Undirected,18529,technique-technique,,1,technique<--->technique
T1567,T1218.011,Undirected,18530,technique-technique,,1,technique<--->technique
T1567,T1221,Undirected,18531,technique-technique,,1,technique<--->technique
T1567,T1199,Undirected,18532,technique-technique,,1,technique<--->technique
T1567,T1550.001,Undirected,18533,technique-technique,,1,technique<--->technique
T1567,T1550.002,Undirected,18534,technique-technique,,1,technique<--->technique
T1567,T1204.002,Undirected,18535,technique-technique,,1,technique<--->technique
T1567,T1204.001,Undirected,18536,technique-technique,,1,technique<--->technique
T1567,T1078,Undirected,18537,technique-technique,,1,technique<--->technique
T1567,T1078.004,Undirected,18538,technique-technique,,1,technique<--->technique
T1567,T1102.002,Undirected,18539,technique-technique,,1,technique<--->technique
T1567.002,T1190,Undirected,18540,technique-technique,,3,technique<--->technique
T1567.002,T1203,Undirected,18541,technique-technique,,4,technique<--->technique
T1567.002,T1068,Undirected,18542,technique-technique,,3,technique<--->technique
T1567.002,T1210,Undirected,18543,technique-technique,,2,technique<--->technique
T1567.002,T1133,Undirected,18544,technique-technique,,4,technique<--->technique
T1567.002,T1008,Undirected,18545,technique-technique,,2,technique<--->technique
T1567.002,T1083,Undirected,18546,technique-technique,,5,technique<--->technique
T1567.002,T1592.004,Undirected,18547,technique-technique,,1,technique<--->technique
T1567.002,T1589.001,Undirected,18548,technique-technique,,2,technique<--->technique
T1567.002,T1589.002,Undirected,18549,technique-technique,,3,technique<--->technique
T1567.002,T1589.003,Undirected,18550,technique-technique,,1,technique<--->technique
T1567.002,T1590,Undirected,18551,technique-technique,,1,technique<--->technique
T1567.002,T1590.005,Undirected,18552,technique-technique,,1,technique<--->technique
T1567.002,T1591,Undirected,18553,technique-technique,,2,technique<--->technique
T1567.002,T1591.004,Undirected,18554,technique-technique,,1,technique<--->technique
T1567.002,T1615,Undirected,18555,technique-technique,,1,technique<--->technique
T1567.002,T1564.001,Undirected,18556,technique-technique,,1,technique<--->technique
T1567.002,T1564.002,Undirected,18557,technique-technique,,1,technique<--->technique
T1567.002,T1564.003,Undirected,18558,technique-technique,,1,technique<--->technique
T1567.002,T1574.001,Undirected,18559,technique-technique,,1,technique<--->technique
T1567.002,T1574.002,Undirected,18560,technique-technique,,3,technique<--->technique
T1567.002,T1574.013,Undirected,18561,technique-technique,,1,technique<--->technique
T1567.002,T1562.002,Undirected,18562,technique-technique,,1,technique<--->technique
T1567.002,T1562.004,Undirected,18563,technique-technique,,2,technique<--->technique
T1567.002,T1562.001,Undirected,18564,technique-technique,,3,technique<--->technique
T1567.002,T1070,Undirected,18565,technique-technique,,1,technique<--->technique
T1567.002,T1070.003,Undirected,18566,technique-technique,,1,technique<--->technique
T1567.002,T1070.001,Undirected,18567,technique-technique,,1,technique<--->technique
T1567.002,T1070.004,Undirected,18568,technique-technique,,4,technique<--->technique
T1567.002,T1070.005,Undirected,18569,technique-technique,,1,technique<--->technique
T1567.002,T1070.006,Undirected,18570,technique-technique,,3,technique<--->technique
T1567.002,T1202,Undirected,18571,technique-technique,,1,technique<--->technique
T1567.002,T1105,Undirected,18572,technique-technique,,10,technique<--->technique
T1567.002,T1056.001,Undirected,18573,technique-technique,,3,technique<--->technique
T1567.002,T1559.002,Undirected,18574,technique-technique,,2,technique<--->technique
T1567.002,T1534,Undirected,18575,technique-technique,,3,technique<--->technique
T1567.002,T1570,Undirected,18576,technique-technique,,2,technique<--->technique
T1567.002,T1036,Undirected,18577,technique-technique,,3,technique<--->technique
T1567.002,T1036.004,Undirected,18578,technique-technique,,4,technique<--->technique
T1567.002,T1036.005,Undirected,18579,technique-technique,,4,technique<--->technique
T1567.002,T1036.003,Undirected,18580,technique-technique,,1,technique<--->technique
T1567.002,T1556.001,Undirected,18581,technique-technique,,1,technique<--->technique
T1567.002,T1112,Undirected,18582,technique-technique,,3,technique<--->technique
T1567.002,T1111,Undirected,18583,technique-technique,,2,technique<--->technique
T1567.002,T1104,Undirected,18584,technique-technique,,1,technique<--->technique
T1567.002,T1106,Undirected,18585,technique-technique,,3,technique<--->technique
T1567.002,T1046,Undirected,18586,technique-technique,,3,technique<--->technique
T1567.002,T1135,Undirected,18587,technique-technique,,1,technique<--->technique
T1567.002,T1040,Undirected,18588,technique-technique,,1,technique<--->technique
T1567.002,T1095,Undirected,18589,technique-technique,,1,technique<--->technique
T1567.002,T1571,Undirected,18590,technique-technique,,2,technique<--->technique
T1567.002,T1003,Undirected,18591,technique-technique,,1,technique<--->technique
T1567.002,T1003.004,Undirected,18592,technique-technique,,1,technique<--->technique
T1567.002,T1003.001,Undirected,18593,technique-technique,,4,technique<--->technique
T1567.002,T1003.003,Undirected,18594,technique-technique,,2,technique<--->technique
T1567.002,T1003.002,Undirected,18595,technique-technique,,1,technique<--->technique
T1567.002,T1027,Undirected,18596,technique-technique,,7,technique<--->technique
T1567.002,T1027.001,Undirected,18597,technique-technique,,1,technique<--->technique
T1567.002,T1027.005,Undirected,18598,technique-technique,,1,technique<--->technique
T1567.002,T1027.002,Undirected,18599,technique-technique,,4,technique<--->technique
T1567.002,T1027.003,Undirected,18600,technique-technique,,1,technique<--->technique
T1567.002,T1588.003,Undirected,18601,technique-technique,,1,technique<--->technique
T1567.002,T1588.004,Undirected,18602,technique-technique,,1,technique<--->technique
T1567.002,T1588.005,Undirected,18603,technique-technique,,1,technique<--->technique
T1567.002,T1588.001,Undirected,18604,technique-technique,,1,technique<--->technique
T1567.002,T1588.002,Undirected,18605,technique-technique,,5,technique<--->technique
T1567.002,T1201,Undirected,18606,technique-technique,,2,technique<--->technique
T1567.002,T1120,Undirected,18607,technique-technique,,1,technique<--->technique
T1567.002,T1069.002,Undirected,18608,technique-technique,,1,technique<--->technique
T1567.002,T1069.001,Undirected,18609,technique-technique,,2,technique<--->technique
T1567.002,T1598,Undirected,18610,technique-technique,,1,technique<--->technique
T1567.002,T1598.003,Undirected,18611,technique-technique,,1,technique<--->technique
T1567.002,T1566.001,Undirected,18612,technique-technique,,6,technique<--->technique
T1567.002,T1566.002,Undirected,18613,technique-technique,,7,technique<--->technique
T1567.002,T1566.003,Undirected,18614,technique-technique,,1,technique<--->technique
T1567.002,T1542.003,Undirected,18615,technique-technique,,1,technique<--->technique
T1567.002,T1057,Undirected,18616,technique-technique,,4,technique<--->technique
T1567.002,T1055,Undirected,18617,technique-technique,,2,technique<--->technique
T1567.002,T1055.001,Undirected,18618,technique-technique,,3,technique<--->technique
T1567.002,T1055.012,Undirected,18619,technique-technique,,2,technique<--->technique
T1567.002,T1572,Undirected,18620,technique-technique,,2,technique<--->technique
T1567.002,T1090,Undirected,18621,technique-technique,,1,technique<--->technique
T1567.002,T1090.002,Undirected,18622,technique-technique,,1,technique<--->technique
T1567.002,T1090.001,Undirected,18623,technique-technique,,2,technique<--->technique
T1567.002,T1090.003,Undirected,18624,technique-technique,,1,technique<--->technique
T1567.002,T1012,Undirected,18625,technique-technique,,6,technique<--->technique
T1567.002,T1620,Undirected,18626,technique-technique,,1,technique<--->technique
T1567.002,T1219,Undirected,18627,technique-technique,,1,technique<--->technique
T1567.002,T1021.001,Undirected,18628,technique-technique,,5,technique<--->technique
T1567.002,T1021.002,Undirected,18629,technique-technique,,3,technique<--->technique
T1567.002,T1021.004,Undirected,18630,technique-technique,,3,technique<--->technique
T1567.002,T1021.005,Undirected,18631,technique-technique,,1,technique<--->technique
T1567.002,T1021.006,Undirected,18632,technique-technique,,2,technique<--->technique
T1567.002,T1018,Undirected,18633,technique-technique,,3,technique<--->technique
T1567.002,T1091,Undirected,18634,technique-technique,,1,technique<--->technique
T1567.002,T1053.002,Undirected,18635,technique-technique,,1,technique<--->technique
T1567.002,T1053.005,Undirected,18636,technique-technique,,5,technique<--->technique
T1567.002,T1113,Undirected,18637,technique-technique,,1,technique<--->technique
T1567.002,T1593.002,Undirected,18638,technique-technique,,1,technique<--->technique
T1567.002,T1593.001,Undirected,18639,technique-technique,,2,technique<--->technique
T1567.002,T1594,Undirected,18640,technique-technique,,1,technique<--->technique
T1567.002,T1505.003,Undirected,18641,technique-technique,,4,technique<--->technique
T1567.002,T1489,Undirected,18642,technique-technique,,1,technique<--->technique
T1567.002,T1518.001,Undirected,18643,technique-technique,,2,technique<--->technique
T1567.002,T1608.004,Undirected,18644,technique-technique,,1,technique<--->technique
T1567.002,T1608.001,Undirected,18645,technique-technique,,3,technique<--->technique
T1567.002,T1608.002,Undirected,18646,technique-technique,,2,technique<--->technique
T1567.002,T1558.003,Undirected,18647,technique-technique,,1,technique<--->technique
T1567.002,T1553.002,Undirected,18648,technique-technique,,4,technique<--->technique
T1567.002,T1553.006,Undirected,18649,technique-technique,,1,technique<--->technique
T1567.002,T1195.002,Undirected,18650,technique-technique,,1,technique<--->technique
T1567.002,T1218,Undirected,18651,technique-technique,,1,technique<--->technique
T1567.002,T1218.005,Undirected,18652,technique-technique,,4,technique<--->technique
T1567.002,T1218.007,Undirected,18653,technique-technique,,1,technique<--->technique
T1567.002,T1218.010,Undirected,18654,technique-technique,,3,technique<--->technique
T1567.002,T1218.011,Undirected,18655,technique-technique,,3,technique<--->technique
T1567.002,T1082,Undirected,18656,technique-technique,,6,technique<--->technique
T1567.002,T1614.001,Undirected,18657,technique-technique,,1,technique<--->technique
T1567.002,T1016,Undirected,18658,technique-technique,,6,technique<--->technique
T1567.002,T1016.001,Undirected,18659,technique-technique,,1,technique<--->technique
T1567.002,T1049,Undirected,18660,technique-technique,,4,technique<--->technique
T1567.002,T1033,Undirected,18661,technique-technique,,4,technique<--->technique
T1567.002,T1007,Undirected,18662,technique-technique,,3,technique<--->technique
T1567.002,T1569.002,Undirected,18663,technique-technique,,1,technique<--->technique
T1567.002,T1529,Undirected,18664,technique-technique,,1,technique<--->technique
T1567.002,T1124,Undirected,18665,technique-technique,,4,technique<--->technique
T1567.002,T1221,Undirected,18666,technique-technique,,2,technique<--->technique
T1567.002,T1199,Undirected,18667,technique-technique,,1,technique<--->technique
T1567.002,T1552.001,Undirected,18668,technique-technique,,1,technique<--->technique
T1567.002,T1550.002,Undirected,18669,technique-technique,,2,technique<--->technique
T1567.002,T1204.002,Undirected,18670,technique-technique,,6,technique<--->technique
T1567.002,T1204.001,Undirected,18671,technique-technique,,7,technique<--->technique
T1567.002,T1078,Undirected,18672,technique-technique,,5,technique<--->technique
T1567.002,T1078.002,Undirected,18673,technique-technique,,1,technique<--->technique
T1567.002,T1078.003,Undirected,18674,technique-technique,,3,technique<--->technique
T1567.002,T1125,Undirected,18675,technique-technique,,1,technique<--->technique
T1567.002,T1497.001,Undirected,18676,technique-technique,,1,technique<--->technique
T1567.002,T1497.002,Undirected,18677,technique-technique,,1,technique<--->technique
T1567.002,T1102,Undirected,18678,technique-technique,,1,technique<--->technique
T1567.002,T1102.002,Undirected,18679,technique-technique,,5,technique<--->technique
T1567.002,T1102.003,Undirected,18680,technique-technique,,1,technique<--->technique
T1567.002,T1047,Undirected,18681,technique-technique,,5,technique<--->technique
T1567.002,T1220,Undirected,18682,technique-technique,,1,technique<--->technique
T1190,T1203,Undirected,18683,technique-technique,,7,technique<--->technique
T1190,T1211,Undirected,18684,technique-technique,,1,technique<--->technique
T1190,T1068,Undirected,18685,technique-technique,,3,technique<--->technique
T1190,T1210,Undirected,18686,technique-technique,,5,technique<--->technique
T1190,T1133,Undirected,18687,technique-technique,,11,technique<--->technique
T1190,T1008,Undirected,18688,technique-technique,,1,technique<--->technique
T1190,T1083,Undirected,18689,technique-technique,,11,technique<--->technique
T1190,T1222.002,Undirected,18690,technique-technique,,1,technique<--->technique
T1190,T1187,Undirected,18691,technique-technique,,1,technique<--->technique
T1190,T1606.002,Undirected,18692,technique-technique,,1,technique<--->technique
T1190,T1606.001,Undirected,18693,technique-technique,,1,technique<--->technique
T1190,T1592.004,Undirected,18694,technique-technique,,1,technique<--->technique
T1190,T1589,Undirected,18695,technique-technique,,1,technique<--->technique
T1190,T1589.001,Undirected,18696,technique-technique,,3,technique<--->technique
T1190,T1589.002,Undirected,18697,technique-technique,,3,technique<--->technique
T1190,T1589.003,Undirected,18698,technique-technique,,1,technique<--->technique
T1190,T1590,Undirected,18699,technique-technique,,1,technique<--->technique
T1190,T1590.005,Undirected,18700,technique-technique,,1,technique<--->technique
T1190,T1591,Undirected,18701,technique-technique,,1,technique<--->technique
T1190,T1591.002,Undirected,18702,technique-technique,,1,technique<--->technique
T1190,T1564.001,Undirected,18703,technique-technique,,2,technique<--->technique
T1190,T1564.002,Undirected,18704,technique-technique,,2,technique<--->technique
T1190,T1564.003,Undirected,18705,technique-technique,,3,technique<--->technique
T1190,T1574.012,Undirected,18706,technique-technique,,1,technique<--->technique
T1190,T1574.001,Undirected,18707,technique-technique,,4,technique<--->technique
T1190,T1574.002,Undirected,18708,technique-technique,,5,technique<--->technique
T1190,T1574.006,Undirected,18709,technique-technique,,2,technique<--->technique
T1190,T1562.002,Undirected,18710,technique-technique,,2,technique<--->technique
T1190,T1562.004,Undirected,18711,technique-technique,,5,technique<--->technique
T1190,T1562.001,Undirected,18712,technique-technique,,4,technique<--->technique
T1190,T1070,Undirected,18713,technique-technique,,1,technique<--->technique
T1190,T1070.003,Undirected,18714,technique-technique,,2,technique<--->technique
T1190,T1070.002,Undirected,18715,technique-technique,,1,technique<--->technique
T1190,T1070.001,Undirected,18716,technique-technique,,4,technique<--->technique
T1190,T1070.004,Undirected,18717,technique-technique,,11,technique<--->technique
T1190,T1070.005,Undirected,18718,technique-technique,,1,technique<--->technique
T1190,T1070.006,Undirected,18719,technique-technique,,4,technique<--->technique
T1190,T1105,Undirected,18720,technique-technique,,17,technique<--->technique
T1190,T1056,Undirected,18721,technique-technique,,1,technique<--->technique
T1190,T1056.001,Undirected,18722,technique-technique,,9,technique<--->technique
T1190,T1559.002,Undirected,18723,technique-technique,,1,technique<--->technique
T1190,T1534,Undirected,18724,technique-technique,,1,technique<--->technique
T1190,T1570,Undirected,18725,technique-technique,,2,technique<--->technique
T1190,T1036,Undirected,18726,technique-technique,,5,technique<--->technique
T1190,T1036.004,Undirected,18727,technique-technique,,5,technique<--->technique
T1190,T1036.005,Undirected,18728,technique-technique,,11,technique<--->technique
T1190,T1036.003,Undirected,18729,technique-technique,,2,technique<--->technique
T1190,T1036.002,Undirected,18730,technique-technique,,2,technique<--->technique
T1190,T1112,Undirected,18731,technique-technique,,6,technique<--->technique
T1190,T1111,Undirected,18732,technique-technique,,2,technique<--->technique
T1190,T1621,Undirected,18733,technique-technique,,1,technique<--->technique
T1190,T1104,Undirected,18734,technique-technique,,1,technique<--->technique
T1190,T1106,Undirected,18735,technique-technique,,3,technique<--->technique
T1190,T1498,Undirected,18736,technique-technique,,1,technique<--->technique
T1190,T1046,Undirected,18737,technique-technique,,9,technique<--->technique
T1190,T1135,Undirected,18738,technique-technique,,4,technique<--->technique
T1190,T1040,Undirected,18739,technique-technique,,2,technique<--->technique
T1190,T1095,Undirected,18740,technique-technique,,4,technique<--->technique
T1190,T1571,Undirected,18741,technique-technique,,2,technique<--->technique
T1190,T1003,Undirected,18742,technique-technique,,3,technique<--->technique
T1190,T1003.006,Undirected,18743,technique-technique,,2,technique<--->technique
T1190,T1003.004,Undirected,18744,technique-technique,,4,technique<--->technique
T1190,T1003.001,Undirected,18745,technique-technique,,12,technique<--->technique
T1190,T1003.003,Undirected,18746,technique-technique,,6,technique<--->technique
T1190,T1003.002,Undirected,18747,technique-technique,,6,technique<--->technique
T1190,T1027,Undirected,18748,technique-technique,,17,technique<--->technique
T1190,T1027.001,Undirected,18749,technique-technique,,1,technique<--->technique
T1190,T1027.004,Undirected,18750,technique-technique,,1,technique<--->technique
T1190,T1027.006,Undirected,18751,technique-technique,,1,technique<--->technique
T1190,T1027.005,Undirected,18752,technique-technique,,2,technique<--->technique
T1190,T1027.002,Undirected,18753,technique-technique,,7,technique<--->technique
T1190,T1588.003,Undirected,18754,technique-technique,,1,technique<--->technique
T1190,T1588.004,Undirected,18755,technique-technique,,1,technique<--->technique
T1190,T1588.005,Undirected,18756,technique-technique,,1,technique<--->technique
T1190,T1588.001,Undirected,18757,technique-technique,,1,technique<--->technique
T1190,T1588.002,Undirected,18758,technique-technique,,15,technique<--->technique
T1190,T1137.002,Undirected,18759,technique-technique,,1,technique<--->technique
T1190,T1120,Undirected,18760,technique-technique,,3,technique<--->technique
T1190,T1069,Undirected,18761,technique-technique,,1,technique<--->technique
T1190,T1069.002,Undirected,18762,technique-technique,,3,technique<--->technique
T1190,T1069.001,Undirected,18763,technique-technique,,1,technique<--->technique
